id,sid,theta,k,c
476,475,-0.3291942,0.5063076,1.0020707
477,476,0.32887685,0.49514204,0.99875724
478,477,0.82655287,0.486516,1.0005641
479,478,-0.97406346,0.50852644,0.99823916
480,479,0.23009528,0.49318334,1.0012254
481,480,-0.58770984,0.5086764,1.0001463
482,481,0.067616284,0.4988575,0.99924016
483,482,0.838907,0.49035093,1.0010082
484,483,0.41798735,0.49501434,0.9997415
485,484,-0.236563,0.49929526,0.9987981
486,485,0.11711826,0.50059855,1.0006468
487,486,-0.06347001,0.5003286,1.000303
488,487,0.28578663,0.49754268,0.9986748
489,488,0.14953402,0.49729407,1.0004545
490,489,-0.10992693,0.5011523,1.0008013
491,490,-0.3526087,0.50351423,1.0012436
492,491,-0.34163722,0.50255924,0.9998264
493,492,0.51464313,0.49638602,0.99885374
494,493,-0.19889842,0.50306463,1.0008277
495,494,-0.5951584,0.5072506,1.0000929
496,495,-0.6410223,0.5067938,1.0020449
497,496,-0.5598932,0.50699574,1.0000184
498,497,0.6557692,0.4953899,1.0009228
499,498,-0.8440037,0.5080644,0.9999206
500,499,-0.012983608,0.50060844,1.0003233
501,500,0.23733519,0.49788392,0.99966836
502,501,0.319618,0.493077,1.0002307
503,502,0.3195672,0.49921277,1.0005668
504,503,-0.7093073,0.5056843,1.000106
505,504,-0.0964215,0.50502914,0.9998861
506,505,-0.19179462,0.504291,0.99936295
507,506,-0.1524831,0.50296575,0.99968237
508,507,0.1901573,0.4960623,1.0004405
509,508,0.5522541,0.49259254,1.0014888
510,509,0.06192292,0.49742186,0.9996078
511,510,-0.32764378,0.5082246,0.9985838
512,511,0.3253143,0.49926725,0.9988656
513,512,-0.599089,0.5068345,1.0015109
514,513,-0.15787224,0.49975777,0.9998585
515,514,-0.028715089,0.50059456,1.0001386
516,515,-0.067197405,0.502041,1.0004524
517,516,-0.23356499,0.4998928,1.000217
518,517,-0.9373384,0.5108364,0.99995184
519,518,0.6634829,0.49418196,1.0001217
520,519,0.068294905,0.5012102,1.0010974
521,520,-0.015352179,0.5039375,1.00034
522,521,0.07432042,0.49962452,0.9993948
523,522,0.98502696,0.48805258,0.9989657
524,523,-0.19252938,0.5032796,0.9998496
525,524,0.4192566,0.49476656,1.0005616
526,525,0.42251617,0.49232984,0.9985499
527,526,-0.45882326,0.50618094,1.0006073
528,527,-0.1483075,0.50527287,0.99876916
529,528,0.5926373,0.49457777,1.0011196
530,529,-0.83463025,0.5093746,1.0012381
531,530,0.071868986,0.4999104,0.9987113
532,531,-0.5138655,0.5094917,1.0005728
533,532,0.23704317,0.49964103,0.9996234
534,533,0.55804294,0.4948964,0.9997032
535,534,0.06562094,0.4995517,0.99833435
536,535,-0.69221,0.5063961,1.0000845
537,536,0.55672896,0.49465072,0.9995917
538,537,0.28957334,0.4961586,1.0012717
539,538,0.23913436,0.4955627,1.0017183
540,539,0.73486423,0.48962942,0.99932945
541,540,0.8360215,0.49246392,1.0010126
542,541,0.07104092,0.5002605,1.0004194
543,542,-0.93665844,0.51058316,1.0005633
544,543,-0.7776612,0.5108523,1.001579
545,544,-0.53946525,0.5060984,1.0013456
546,545,0.33294523,0.49346998,1.0007851
547,546,0.45882085,0.49565905,0.9997203
548,547,0.074873544,0.5019559,0.99943626
549,548,-0.5954138,0.5100868,0.9995069
550,549,0.42904806,0.49403188,0.9989523
551,550,-0.4619243,0.5046907,1.0020921
552,551,-0.017651245,0.5004109,0.99940723
553,552,-0.69501364,0.50561523,1.0018873
554,553,0.5622731,0.49511835,1.0006889
555,554,-0.15278251,0.5054547,0.99916726
556,555,0.46285132,0.4945499,1.0011727
557,556,0.29041195,0.49694064,0.9998404
558,557,-0.28500146,0.49846262,1.0027056
559,558,-0.4205256,0.50612134,1.0022869
560,559,0.60462976,0.4939038,0.99975675
561,560,-0.6949179,0.5088969,0.9977006
562,561,-0.6478489,0.5081192,1.0008314
563,562,0.025401939,0.5012381,0.9992567
564,563,-0.025300242,0.49597698,1.0013585
565,564,-0.32370988,0.507557,0.9990254
566,565,-0.079815224,0.49859434,1.0018795
567,566,0.06616929,0.5001927,1.001036
568,567,0.151713,0.49804834,1.0008572
569,568,0.11101998,0.49546385,1.0018083
570,569,-0.8319075,0.508414,1.000715
571,570,-0.20351179,0.50319165,1.0012937
572,571,0.15618084,0.49989173,0.9988594
573,572,-0.46697718,0.50594354,1.0016451
574,573,-0.74297535,0.5065102,0.99911475
575,574,0.24836573,0.49747068,1.0008711
576,575,-0.19755946,0.5032136,0.9999984
577,576,0.2825531,0.49507254,1.0005083
578,577,0.6968446,0.49467072,0.9988291
579,578,-0.5402783,0.5080366,1.001661
580,579,0.025713338,0.502029,1.0003045
581,580,0.41942313,0.49852234,0.99944836
582,581,0.8356783,0.4915948,0.9999501
583,582,0.24676107,0.4972932,0.9995517
584,583,0.23806961,0.49735472,0.99987787
585,584,0.07323526,0.50411177,1.0002967
586,585,0.50494915,0.49270594,0.99822956
587,586,-0.68509114,0.5065121,1.0003947
588,587,-0.5087516,0.50770736,1.0010308
589,588,0.16086908,0.4967033,1.0011096
590,589,0.2837093,0.4971961,1.0004712
591,590,-0.82651275,0.50629467,1.0015838
592,591,-0.024484208,0.49880934,0.9991041
593,592,0.594112,0.49467644,0.99982625
594,593,0.5503495,0.49328354,1.0017053
595,594,-0.06334994,0.50048363,1.0006206
596,595,-0.5530686,0.5046396,0.9997557
597,596,-0.10961371,0.4984747,0.9992224
598,597,0.3284424,0.4942508,0.9989265
599,598,-0.28334787,0.5043863,0.9994356
600,599,-0.5705136,0.50220263,1.000092
601,600,0.19212243,0.49622935,1.0001073
602,601,-0.4171566,0.5072183,1.0007246
603,602,0.7511223,0.49117178,1.00086
604,603,-0.83612937,0.50632733,1.0003647
605,604,-0.7896766,0.50889504,0.99952894
606,605,-0.40461585,0.50601375,0.9997641
607,606,0.08675772,0.505528,1.0001897
608,607,0.105371386,0.5007715,0.9998554
609,608,0.69942623,0.49209076,1.0008951
610,609,0.11573473,0.49628675,0.99963415
611,610,-0.2534905,0.5002494,0.9989445
612,611,-0.7846116,0.5063358,0.9976627
613,612,-0.7912179,0.50836533,0.9983967
614,613,-0.5601951,0.50610155,0.99938655
615,614,-0.10709315,0.5022841,1.0009693
616,615,-0.1935369,0.5025801,0.9984123
617,616,-0.056573533,0.50302744,0.9995268
618,617,-0.075691134,0.5030619,0.99945056
619,618,-0.3724214,0.5054193,1.002728
620,619,0.7861151,0.48995,1.0007753
621,620,-0.08220601,0.5024525,1.0002344
622,621,0.20284511,0.4958499,1.0010451
623,622,0.23485728,0.4948765,1.0015916
