id,sid,theta,k,c
215,214,0.48434103,0.49521154,1.0007842
216,215,0.2192099,0.49868417,0.99969465
217,216,-0.45943338,0.5050128,0.9998616
218,217,-0.4590254,0.504553,1.0000441
219,218,0.10607601,0.5007271,1.0010484
220,219,0.105404764,0.49615517,1.0002457
221,220,0.03115625,0.4978099,0.99902016
222,221,0.37019634,0.49645266,0.9994431
223,222,0.21897046,0.49746168,0.9999355
224,223,-0.45967838,0.50598377,0.9995837
225,224,0.2563425,0.49830273,1.0009022
226,225,-0.23235816,0.50105506,0.99939376
227,226,0.55974907,0.49329057,0.9995765
228,227,0.5210138,0.4940235,1.0004395
229,228,0.33284348,0.5004287,0.9987828
230,229,-0.044973377,0.5003033,0.999498
231,230,-0.57354707,0.5064696,0.9992483
232,231,0.18090862,0.49899256,1.0000709
233,232,0.8629333,0.49210617,1.0005476
234,233,-0.08268333,0.50283986,1.0000701
235,234,-0.6108331,0.5064654,0.9998211
236,235,-0.006742862,0.49934998,0.9997567
237,236,-0.497417,0.5032402,1.0007805
238,237,-0.5348678,0.50374633,1.0008358
239,238,0.030229332,0.49811503,1.001514
240,239,-0.19544604,0.5047851,1.0010663
241,240,0.40775627,0.4962212,0.99986774
242,241,0.5594787,0.49592048,1.0000498
243,242,0.25699294,0.49598706,0.9995447
244,243,0.21907404,0.4957718,1.0003695
245,244,-0.5733341,0.5065316,1.0004722
246,245,-0.34674987,0.5005964,0.9987737
247,246,0.031126253,0.49821678,0.99919915
248,247,-0.11995934,0.5007501,1.0003526
249,248,0.2951799,0.49715543,1.0007888
250,249,0.031481124,0.5027974,0.99859494
251,250,-0.648846,0.50543815,0.99992764
252,251,-0.34631625,0.5034157,0.9996627
253,252,0.33294535,0.49662066,1.000009
254,253,-0.5730617,0.50297064,0.9999976
255,254,0.48323014,0.49607316,1.0008692
256,255,0.21870144,0.49829188,0.9998599
257,256,0.1809508,0.4959058,0.9994904
258,257,-0.12029966,0.49956688,0.9995354
259,258,0.7489581,0.49232703,0.99970585
260,259,0.18133464,0.49438292,1.0005244
261,260,-0.30760485,0.5030594,1.0009924
262,261,-0.119913675,0.5007549,0.99873114
263,262,-0.12007763,0.5002721,1.0003349
264,263,0.40749106,0.4962321,1.0000927
265,264,-0.23299131,0.50416505,1.0002779
266,265,0.59638655,0.4941274,0.99999523
267,266,-0.04473763,0.49971557,1.0007061
268,267,-0.5732928,0.50647324,1.0003186
269,268,0.06870881,0.499453,0.99961066
270,269,0.06809225,0.49882868,1.0008236
271,270,0.5973876,0.49434498,0.9991231
272,271,0.33224684,0.496532,1.001184
273,272,-0.30891928,0.50517696,1.0008157
274,273,0.21899977,0.4982362,1.0001088
275,274,-0.15750745,0.50290763,1.000452
276,275,-0.27023697,0.50168455,0.9996453
277,276,0.4075311,0.49753004,0.9995714
278,277,0.4074903,0.49655247,0.9992753
279,278,0.2944987,0.4991994,0.9993673
280,279,0.25702503,0.49815235,1.0005882
281,280,0.48302332,0.4986952,0.99987006
282,281,0.030911919,0.49622935,0.9992872
283,282,-0.08240889,0.5024151,0.9996028
284,283,-0.34590366,0.50213754,0.99957824
285,284,0.37004972,0.4977131,1.0010765
286,285,-0.27039152,0.50288856,0.9997871
287,286,-0.27056634,0.4990551,0.9990688
288,287,0.29450506,0.49975094,0.999401
289,288,0.25723535,0.49653605,0.9991596
290,289,0.7879051,0.49361578,1.0005137
291,290,-0.61170864,0.50408524,1.0002261
292,291,-0.2700663,0.5011475,0.9993517
293,292,-0.3084975,0.49950743,1.0005015
294,293,-0.27014536,0.5035112,1.0001081
295,294,-0.6118365,0.50576997,0.999079
296,295,-0.11966948,0.50007486,0.99997854
297,296,0.4455428,0.49577737,1.0000718
298,297,-0.044252485,0.4979785,0.9993799
299,298,0.10632034,0.5000075,0.9995487
300,299,0.18178597,0.49647057,1.0007299
301,300,0.10583016,0.49773657,0.9998775
302,301,0.40807235,0.4955271,0.9981249
303,302,-0.04512571,0.49952674,0.99837065
304,303,0.21933967,0.500662,0.99917877
305,304,-0.19594952,0.50088733,0.99965847
306,305,0.030951552,0.5003049,0.99932235
307,306,-0.8014038,0.50761485,1.0003937
308,307,-0.6867745,0.5072377,1.0001253
309,308,-0.04440736,0.49986205,0.99995655
310,309,0.5969484,0.49489293,0.9989912
311,310,0.5971913,0.4940149,1.0002012
312,311,-0.120078385,0.5012603,1.0003573
313,312,0.2563939,0.49969378,1.0005019
314,313,-0.45996502,0.50561774,1.0005655
315,314,-0.38392025,0.50238305,0.9998295
316,315,-0.23303677,0.50338817,0.9999555
317,316,-0.27068242,0.5032686,0.99956423
318,317,0.25662583,0.4978361,0.99995464
319,318,-0.4588569,0.50552434,1.0007854
320,319,-0.4594023,0.50574315,0.9996218
321,320,-0.2704396,0.5044796,1.000236
322,321,0.2950706,0.4978932,1.0002424
323,322,-0.53581655,0.50524086,0.99919826
324,323,0.21878994,0.49736947,0.9993125
325,324,-0.3083932,0.5000688,0.99979454
326,325,0.18093649,0.49585184,0.9989695
327,326,-0.34589317,0.5009324,1.0000713
328,327,-0.1957271,0.50328916,0.9995855
329,328,-0.046074457,0.4977278,0.99978817
330,329,0.40694973,0.498471,0.9995255
331,330,-0.27065697,0.5005514,0.99939317
332,331,0.33278123,0.49446517,1.0000532
333,332,0.10590298,0.49907863,0.99989545
334,333,0.71157676,0.49270073,0.9990574
335,334,0.55858785,0.49589697,0.9997924
336,335,-0.0443784,0.50250334,1.000092
337,336,0.33282223,0.496534,1.0001751
338,337,0.18136427,0.4986491,0.9995318
339,338,0.14406282,0.49777743,0.99938166
340,339,0.748775,0.49156663,1.0011033
341,340,-0.2712654,0.5042176,1.0000321
342,341,0.10623335,0.4998571,1.000516
343,342,-0.083242245,0.5007146,1.0002578
344,343,-0.007088884,0.5007881,0.99968433
345,344,0.7490004,0.49267173,1.0012921
346,345,0.10608378,0.50043094,1.0003307
347,346,-0.2328835,0.5001957,0.9988876
348,347,-0.0072559603,0.49859363,0.998662
349,348,-0.27084795,0.50128675,1.0000424
350,349,-0.30935404,0.50076616,0.9999086
351,350,0.03075808,0.49691528,0.99971265
