id,sid,theta,k,c
428,427,0.085432775,0.6726328,1.0575249
429,428,-1.222555,1.7245997,1.5281268
430,429,0.89428,0.78737956,0.646766
431,430,2.035427,0.2744179,0.7453187
432,431,1.3887888,1.3571204,1.4022257
433,432,-1.7099999,0.26523834,1.2237362
434,433,-1.4844103,0.83781725,0.69291556
435,434,1.75153,-0.63498753,1.4571986
436,435,1.0209234,1.1840541,1.246908
437,436,0.050206605,0.2649139,1.133551
438,437,-0.26199996,-0.1379544,1.4057169
439,438,-0.49524108,1.3100935,1.2468799
440,439,2.5838435,-0.81552345,1.3110063
441,440,1.0415974,-0.3978544,1.1421313
442,441,-0.24421294,-0.6629941,0.97344214
443,442,1.1046005,0.7854179,0.87379056
444,443,0.5997762,0.6197841,0.8903891
445,444,0.7779219,0.8850927,1.1219125
446,445,0.6286095,1.612595,1.4438014
447,446,0.57045865,0.65505934,1.1572095
448,447,2.9287522,0.53495586,1.3551158
449,448,0.50018984,0.9668636,1.1761626
450,449,-1.0131255,0.28239754,0.79341036
451,450,0.36429417,0.33823106,0.53850734
452,451,0.011549202,0.94144917,0.7691432
453,452,0.29643995,0.90109277,1.435202
454,453,-0.86634874,-0.631669,1.3895866
455,454,2.4625967,1.453876,1.1014943
456,455,-0.8808734,-0.03709539,1.2506768
457,456,0.94374824,0.46104926,1.0538989
458,457,-1.8318151,1.0570505,0.763165
459,458,0.97257704,0.081864394,1.569481
460,459,0.40730718,1.397448,1.1485392
461,460,-0.14007014,1.7215055,1.8289527
462,461,0.4649798,0.35178155,1.6073476
463,462,0.7416191,0.61019546,1.4702333
464,463,-0.9854652,-0.035445146,0.7050773
465,464,-0.9163388,0.42626354,1.3937775
466,465,0.114338085,0.9326876,1.1418763
467,466,-0.43046728,-0.5088511,1.6250013
468,467,0.093238704,-0.10440289,1.5140597
469,468,1.6038225,0.1782288,1.0486463
470,469,2.8487132,0.42110175,1.0831952
471,470,1.4650171,2.2710485,1.951964
472,471,-0.38541132,-0.2463245,1.2923443
473,472,0.6333585,1.5912893,1.6049297
474,473,0.40191245,1.1520723,1.2160434
475,474,0.86152506,0.43472427,0.7572358
476,475,-0.37199143,-0.160636,1.3570445
477,476,0.66867054,0.22197118,1.84997
478,477,2.1561887,0.1988137,0.48646966
479,478,-3.4017723,0.52447397,1.1060573
480,479,1.0081573,0.53192437,0.9750286
481,480,-0.34387457,-0.73973805,1.4646357
482,481,1.0533525,-0.09843204,1.7211931
483,482,2.5078583,0.13425724,0.5091105
484,483,0.7612818,0.7266554,0.5477501
485,484,-0.30129042,1.803572,1.4270165
486,485,-0.41202626,0.91806513,1.3827403
487,486,0.68776065,-0.7743961,1.8377588
488,487,0.6611006,0.4990826,1.2636733
489,488,-0.3891472,0.21517827,0.7688814
490,489,0.121706694,-0.28356844,1.3115968
491,490,-1.5170243,0.9499556,0.86551505
492,491,0.43788493,0.053412452,0.75792086
493,492,1.9010535,1.5211602,1.0757138
494,493,-0.047520705,0.83128214,1.4432963
495,494,-2.1537695,0.73569506,1.573331
496,495,-0.40546417,0.670061,1.3703489
497,496,-1.1377472,1.3724378,1.145691
498,497,2.512795,1.4486715,1.003386
499,498,-1.4827553,-0.35470647,1.3314313
500,499,-0.56212,-0.04111065,0.77610224
501,500,0.5722872,0.73855937,1.1571268
502,501,1.7098073,-0.44110295,1.3820279
503,502,0.7697156,1.2775946,1.1490322
504,503,-1.952139,-0.02522075,1.3443041
505,504,-0.2859106,-0.5131702,1.3077329
506,505,-0.42761958,0.38020346,0.62690467
507,506,-0.31421325,1.1032491,1.2162187
508,507,-0.060803983,0.25624418,0.92865646
509,508,0.25867674,0.10775357,1.0894767
510,509,0.024934737,0.65498686,1.1605537
511,510,-0.7168866,1.552455,1.5287393
512,511,1.302927,0.0016890763,1.1088773
513,512,-0.8464071,-0.30903363,1.2929461
514,513,-0.20862027,-0.12097814,1.5622852
515,514,0.10626114,0.17342749,1.5138834
516,515,0.4683674,0.2763275,0.64381784
517,516,-0.5126571,1.0844657,1.3304541
518,517,-3.4696503,0.038410913,0.9936384
519,518,1.0993675,0.3609784,1.236803
520,519,0.24900015,0.5148485,1.1855797
521,520,0.334295,0.54409754,1.1038316
522,521,-0.07772111,0.95481443,1.5837777
523,522,2.5336797,0.12902151,1.646233
524,523,-1.1870503,1.5132813,1.4415209
525,524,1.7558912,0.40788564,1.4001846
526,525,0.6803354,0.93011564,1.3929572
527,526,-2.4229817,0.16228136,0.6532681
528,527,0.047874473,1.0810232,1.5056759
529,528,1.1734366,0.2028546,0.8162528
530,529,-3.106973,0.4043345,1.2506282
531,530,1.044591,-0.14145641,1.8982756
532,531,-1.089721,0.7891461,1.499424
533,532,0.37813377,1.3139293,1.1773616
534,533,1.8744006,0.0024004597,0.9695078
535,534,1.0240607,0.33525133,1.0365399
536,535,-1.3659351,0.4993677,1.1080369
537,536,1.7425677,0.37352434,0.74120533
538,537,0.31264654,0.49346852,1.4072853
539,538,0.6363304,1.0308483,0.9209241
540,539,2.908354,0.3111065,1.1996858
541,540,2.3846765,0.77483404,0.54031366
542,541,0.6907261,0.31401733,1.5809423
543,542,-1.4458473,0.4073275,1.4259838
544,543,-1.7347289,1.1605781,0.97600317
545,544,-0.9755508,0.31988066,1.2107346
546,545,1.0001453,1.2167513,1.120689
547,546,1.5256343,0.18225113,1.2191876
548,547,0.7880493,-0.41651177,1.3685273
549,548,-1.0529237,0.52017707,1.3163056
550,549,0.2843542,1.1397009,1.3943505
551,550,-0.5477628,0.28910458,0.3016947
552,551,-0.046201017,1.0078746,1.4639807
553,552,-1.387305,0.30914667,1.2251309
554,553,1.7931415,1.1860977,1.16765
555,554,-0.20830134,-0.3105313,1.1494662
556,555,0.8850019,-1.086946,1.7529322
557,556,-0.013493631,0.20965432,0.42480242
558,557,-0.7059106,0.667803,1.3251506
559,558,-2.3740144,1.091483,1.0355704
560,559,1.4009111,0.28037947,0.5948068
561,560,-1.6562662,0.3832181,1.2468238
562,561,-0.87442476,1.4751164,1.4211104
563,562,0.023101928,0.4311988,0.20459186
564,563,0.44772375,1.0229131,1.5125809
565,564,-1.0047065,0.086434856,1.433889
566,565,0.49127057,0.054061648,0.7689392
567,566,0.3263878,-0.35365474,1.5155479
568,567,0.45070013,1.3107812,1.2770511
569,568,1.7486757,0.9206717,1.6076782
570,569,-1.7701262,0.059964243,1.0190673
571,570,0.3754954,-0.6355837,1.2662503
572,571,0.21284911,0.81195503,0.9073075
573,572,-1.0720348,0.52579165,0.8437528
574,573,-1.1592709,0.65836865,0.9785308
575,574,1.5020722,0.3393229,0.73057395
576,575,0.8540461,0.6267526,0.787845
577,576,0.83061934,0.23542804,0.58195114
578,577,1.7839308,-0.5940494,1.5731206
579,578,-1.8279458,0.4738145,0.642724
580,579,0.021212773,-0.114078894,1.4593151
581,580,0.4694206,-0.4918798,0.8546103
